182	186	693	70	445	301	200	231	1023	709	1299	230	196	149	362	866	346	390	983	419	286	323	242	542	646	318	200	261	288	450	219	451	424	530	208	254	356	778	109	203	845	519	231	360	404	124	121
163	179	501	73	272	202	149	103	812	425	935	180	121	96	271	580	258	246	636	304	150	205	220	293	396	202	140	173	197	283	198	210	281	442	113	163	229	403	62	117	611	476	181	247	240	100	116
108	141	372	58	290	138	92	143	481	418	552	180	113	96	211	510	223	217	580	284	114	170	174	236	319	151	72	155	146	249	175	146	208	335	78	143	178	352	48	103	540	435	119	282	217	69	126
80	57	310	59	164	85	44	120	308	313	427	134	67	61	141	302	169	140	417	282	92	129	178	118	308	95	63	103	124	180	132	85	171	288	114	81	115	278	70	47	370	238	107	241	198	34	76
89	49	399	113	301	102	72	130	490	394	479	182	102	50	143	389	171	173	618	427	237	168	295	155	386	155	72	114	103	218	197	110	174	368	97	193	128	337	151	71	440	320	126	335	236	32	94
54	86	322	90	245	100	87	165	450	425	406	174	95	82	160	497	187	219	528	457	264	124	271	119	355	177	77	136	179	197	182	76	164	373	78	135	159	327	126	93	460	268	145	271	281	16	70
42	34	102	92	136	79	42	111	282	271	295	144	54	61	102	313	107	153	188	481	146	67	158	46	262	152	56	87	134	164	132	64	162	208	85	75	116	191	67	50	332	235	213	262	194	4	85
46	11	30	43	73	38	27	62	97	134	144	67	15	35	44	114	51	78	96	441	76	20	54	19	167	109	26	93	42	60	59	35	74	59	41	28	32	82	46	19	148	122	106	148	153	10	28
20	15	40	28	55	42	19	71	98	84	116	64	18	20	44	86	30	43	71	264	78	51	71	20	140	81	43	42	45	95	46	45	51	54	61	23	28	77	27	34	99	81	90	95	142	31	28
13	7	29	37	55	39	32	31	68	69	177	31	13	5	58	99	31	32	52	207	102	61	115	12	120	46	34	23	35	99	26	36	39	40	46	10	14	37	28	35	68	68	70	63	141	21	24
6	6	14	17	33	36	11	23	43	61	132	12	1	7	77	56	19	22	36	235	72	35	56	3	106	54	14	17	28	62	43	26	47	56	39	23	15	17	7	16	56	46	38	38	153	15	23
2	2	12	4	6	26	7	19	29	49	49	28	1	2	24	51	12	13	34	268	24	23	18	10	57	33	5	7	16	14	13	9	30	45	26	35	0	7	5	9	25	15	5	13	119	11	18
1	2	15	15	7	4	2	10	21	36	18	24	0	4	31	26	6	8	8	179	19	12	17	10	13	18	7	8	11	11	14	4	19	29	12	37	0	6	4	3	17	8	10	13	106	4	14
3	2	26	5	10	4	2	13	5	27	2	24	0	7	7	29	7	4	21	186	1	2	26	15	19	10	1	3	13	27	3	0	6	13	7	5	2	7	0	1	8	1	2	4	70	1	1
4	1	20	2	11	0	0	14	13	9	5	12	0	4	2	9	11	5	13	234	8	0	8	20	7	7	1	1	0	16	0	28	3	4	0	1	1	1	0	0	6	0	0	1	51	1	0
5	0	29	1	8	2	1	6	3	6	8	3	0	1	6	11	4	5	10	257	4	0	3	6	7	4	0	1	2	10	1	24	6	0	1	2	1	5	0	1	8	2	0	2	53	4	0
2	0	14	2	1	0	0	3	10	4	18	3	0	4	1	4	0	2	8	277	0	0	1	2	3	11	4	3	0	6	1	4	3	3	0	0	0	2	0	0	9	2	0	0	31	11	1
1	0	4	2	2	5	0	3	10	7	7	2	0	0	0	2	0	3	5	301	0	1	0	1	3	6	3	0	1	10	12	9	2	1	0	1	10	3	0	0	12	0	0	0	38	10	0
1	0	3	2	0	4	0	3	3	5	3	0	1	0	0	3	0	0	10	281	0	1	0	0	10	5	2	2	2	1	1	2	0	3	0	1	1	2	0	0	7	2	0	0	19	1	0
0	0	3	4	0	2	0	4	1	7	4	2	0	2	1	6	3	2	11	208	1	2	0	0	6	1	0	0	1	0	1	1	1	0	0	0	0	2	0	0	8	0	0	0	29	0	0
0	0	4	0	0	0	0	1	5	4	2	3	3	0	0	2	0	1	3	204	0	1	0	0	2	1	1	0	0	0	0	1	2	0	0	0	0	2	0	0	5	1	0	0	19	0	0
0	0	6	0	2	1	1	2	5	3	4	0	1	1	0	0	0	2	4	160	0	5	0	1	4	3	0	0	0	0	0	0	1	0	0	1	0	2	0	0	8	0	0	2	12	0	0
0	0	4	0	0	1	0	0	6	4	8	7	1	0	0	2	1	1	4	183	0	0	0	0	5	0	0	0	0	0	0	2	4	0	0	0	1	0	4	0	4	0	0	1	9	0	1
0	0	1	0	15	0	0	0	10	5	6	12	0	3	0	4	0	4	2	185	1	3	0	1	1	0	0	8	4	1	1	1	2	3	0	10	0	4	3	2	7	1	0	4	6	0	0
0	0	3	0	1	6	0	0	13	15	11	9	2	4	0	2	4	0	20	142	1	1	0	0	25	0	0	0	1	5	3	0	1	0	0	21	0	2	0	0	7	0	0	1	8	1	0
1	1	6	0	5	14	0	0	6	32	5	16	2	0	0	0	0	4	30	137	4	0	0	0	27	1	1	2	0	1	2	2	10	0	0	17	0	2	0	0	6	0	0	8	3	2	0
0	0	11	0	2	14	1	0	11	23	2	1	3	1	0	3	0	4	25	89	4	1	0	3	5	2	0	3	0	0	0	1	8	24	0	4	0	2	0	1	6	2	1	15	9	2	0
0	1	6	2	2	2	2	0	12	28	2	1	1	4	0	0	1	0	16	109	1	1	0	1	7	0	0	2	0	2	0	1	3	4	0	0	0	3	0	0	5	2	1	2	12	1	2
0	0	11	2	3	0	1	1	13	18	3	0	2	4	0	1	1	6	28	72	4	1	0	0	2	0	0	5	0	0	0	1	1	3	0	2	1	3	0	0	8	2	0	5	7	1	0
2	0	9	1	19	2	1	2	26	64	6	1	3	1	1	5	6	2	36	71	3	1	1	0	9	1	0	3	1	1	0	1	5	1	0	1	0	7	0	0	16	2	0	4	2	2	0
2	1	14	1	14	2	1	4	33	59	6	1	0	0	3	12	5	5	32	58	3	0	0	0	16	2	0	10	8	6	0	1	20	0	0	9	1	18	4	1	11	0	0	2	2	3	0
1	1	68	0	12	3	1	0	29	66	7	2	1	2	3	9	6	4	49	51	2	7	0	0	40	2	0	8	9	0	3	0	20	1	4	9	4	19	3	8	33	1	0	4	4	2	0
4	2	62	2	33	3	4	0	24	44	12	0	3	1	2	5	1	5	59	67	17	1	2	2	39	0	0	8	7	1	26	0	23	0	14	5	7	23	0	3	12	2	0	3	5	0	0
4	1	59	0	49	5	6	1	34	60	19	3	6	6	15	9	22	12	77	60	2	2	5	8	30	1	0	15	11	9	6	3	23	0	3	11	6	26	0	2	17	2	0	8	6	0	6
3	0	36	1	54	4	6	3	28	54	38	4	5	3	28	21	24	13	61	53	3	5	7	1	31	2	0	16	12	9	0	2	32	0	8	12	9	44	3	4	29	12	6	2	9	6	4
3	2	55	1	41	5	5	6	34	56	29	13	4	7	22	55	31	18	99	60	12	4	7	5	60	1	1	18	16	14	3	1	35	3	14	24	7	45	5	8	22	13	25	18	9	2	1
1	7	27	0	19	5	8	0	31	75	61	3	6	8	16	20	9	12	75	64	12	1	2	17	72	5	1	28	8	22	21	9	25	2	7	7	0	26	2	9	27	20	16	25	10	8	2
4	2	30	4	16	2	6	3	36	87	166	3	11	5	16	29	35	15	79	55	2	2	11	11	65	6	0	21	11	16	23	6	16	28	8	6	20	34	5	8	41	28	33	24	6	7	1
3	9	64	3	22	16	16	5	60	47	248	1	22	6	22	64	30	30	181	74	6	8	15	7	77	7	4	19	25	27	18	14	36	55	4	20	20	100	8	8	56	46	129	45	5	1	7
6	11	122	2	35	9	18	7	58	74	348	12	15	14	20	95	22	33	231	58	15	9	12	4	63	2	8	26	37	20	27	33	36	118	9	39	12	113	4	22	123	44	184	88	13	9	10
11	18	231	6	36	16	21	37	152	118	532	30	19	30	43	167	21	87	304	159	8	5	22	2	96	9	44	54	45	38	27	22	52	176	7	91	20	135	10	41	190	71	359	110	24	32	6
12	26	117	15	64	20	40	53	147	182	613	68	9	84	43	116	27	117	167	353	36	15	12	11	164	20	35	119	32	54	26	37	75	165	16	116	28	126	8	15	231	55	400	144	40	19	18
31	66	594	34	238	57	87	54	522	378	1093	93	63	115	176	315	137	174	681	475	156	41	88	21	355	70	142	185	98	164	70	92	87	539	59	275	68	512	38	73	486	129	424	190	116	36	67
53	132	1424	81	445	124	226	140	1244	844	1629	202	106	221	358	613	306	337	1573	709	418	117	113	30	873	143	463	488	178	414	113	234	293	1109	112	557	235	1204	85	113	954	208	483	306	243	58	58
174	429	4363	283	1263	236	589	516	3039	2325	2692	696	361	427	870	1689	764	1052	4626	1057	829	252	376	86	2708	461	1069	1062	477	1102	297	520	763	2752	238	1428	831	3188	342	292	2822	535	660	654	687	238	106
326	904	10726	625	2710	364	1542	1256	6240	5555	6135	1619	745	922	1562	3516	1951	1957	10782	1989	1239	525	680	268	6313	1121	1368	2116	1094	1936	644	1199	2395	3707	468	3208	1617	7605	707	527	6223	1307	732	1212	1522	390	189
457	1453	16595	1140	4767	733	2404	2153	9566	8822	9888	2759	1299	1250	1858	5981	2983	3047	16365	2438	1517	1055	907	789	8791	1638	1587	2947	1986	2941	1205	2180	4037	3891	992	4513	2651	11880	1235	923	9714	2379	770	1869	2236	629	350
601	1825	15507	1570	5713	1438	2517	2570	9927	11408	9712	3235	1861	1816	2440	7918	3790	4222	15494	2947	2137	1770	1008	1148	9520	2342	1643	4077	2701	3728	1722	2553	5019	3337	1494	4733	2836	12332	1670	1233	12668	2846	983	2508	3813	1012	612
796	1747	11760	1908	5817	2575	2453	2700	8426	10826	7981	2933	1971	1926	2536	7590	3697	4310	12374	2559	1905	2173	1233	1596	8307	2408	1220	3600	3057	3604	1798	2278	5397	2814	1393	3698	3101	10311	1599	1461	12157	2793	796	2457	4135	1132	868
969	1612	9420	1870	5122	3239	1833	2812	7066	10590	6629	2752	2346	1743	2827	8125	3492	4189	10688	2663	1746	2349	1462	2247	9158	2762	1098	4085	3282	3482	1783	2457	4878	2254	1479	3282	3276	9361	1405	1704	12011	3069	755	2523	4606	1159	1025
1155	1469	8683	1702	5245	3469	1770	3012	7128	11185	6433	2410	1960	1775	3041	8199	3021	4263	9499	2435	1686	2309	1488	2372	9734	3030	998	3686	3148	3807	1675	2540	4269	2179	1499	3035	3096	8593	1319	1698	11306	3124	919	2370	4794	1224	1218
878	1342	6908	1295	4545	2703	1718	2095	5917	8593	6595	1759	1720	1394	2804	6183	2466	3324	8049	1903	1729	1631	1467	1944	7655	2472	1048	2729	2371	3519	1325	1669	2748	2029	1063	2482	2239	6914	1043	1352	7969	2141	1045	1710	3274	1058	866
646	841	4710	893	2952	2175	1263	1672	4255	5409	7185	1326	1032	1119	2701	4190	1600	2410	6138	1511	1542	1271	1370	1478	5493	1664	1141	1922	1697	2415	957	1112	1803	1988	952	1946	1800	4603	869	809	5127	1307	1244	1369	2501	984	715
484	450	2590	678	1672	1255	712	1128	2451	3359	4866	1071	629	971	1461	2606	918	1515	3848	1159	1345	945	973	894	4072	896	1096	1464	1025	1484	778	742	1240	1860	777	1280	999	2802	583	498	3062	831	1058	1122	1635	585	500
378	383	2304	345	1057	1210	552	1103	1756	2411	3328	958	539	725	1440	2193	721	1211	3087	934	1016	766	704	976	2965	784	1123	1114	876	1342	613	609	1048	2134	747	860	892	2069	533	390	2216	694	767	1024	1671	412	361
203	205	1335	240	668	731	347	718	1077	1445	2050	717	267	400	1037	1137	360	658	2028	583	772	537	490	518	1728	490	823	651	546	904	411	428	581	1335	494	557	426	1206	404	198	1333	436	672	807	1209	237	273
169	130	911	178	477	367	226	357	792	918	1969	484	146	246	830	556	333	415	1469	534	875	385	509	252	842	279	887	421	354	824	298	281	335	1231	326	405	260	779	266	99	607	240	817	796	863	109	160
139	111	886	110	344	249	240	195	702	626	1735	318	86	162	960	433	349	316	1186	365	880	244	454	163	790	142	725	271	286	746	220	237	230	1193	204	353	143	787	139	71	496	161	825	797	568	69	185
119	72	401	65	178	115	146	128	328	298	1164	268	68	84	590	219	195	153	567	313	578	108	285	83	433	119	400	156	152	467	85	214	138	720	118	220	105	353	107	37	266	99	595	506	428	28	91
48	24	131	28	66	30	66	65	124	106	609	153	13	32	234	90	92	100	176	276	423	37	131	33	207	76	246	96	66	165	31	89	52	317	63	133	43	107	39	10	104	46	458	343	251	15	64
25	13	83	18	57	28	34	32	76	62	348	73	35	14	139	95	35	49	99	144	206	17	95	12	125	61	169	32	21	72	19	56	34	177	35	51	29	66	41	2	51	39	107	166	170	9	32
15	8	46	30	37	26	14	29	30	24	245	60	11	11	59	40	33	53	100	134	128	7	58	12	95	50	141	14	7	51	5	35	37	100	13	30	10	27	61	11	41	21	77	137	152	9	23
12	0	32	2	23	8	4	20	33	8	110	31	0	4	55	26	10	22	72	160	56	5	29	3	52	16	58	7	3	39	13	31	12	62	6	13	3	28	32	2	16	6	73	92	110	13	12
3	0	25	1	16	9	2	14	38	4	108	16	0	0	22	15	1	22	34	142	12	0	5	1	28	5	16	2	6	17	4	47	3	30	2	11	6	14	8	1	11	2	26	54	72	3	4
1	3	17	1	8	2	4	9	28	9	88	5	0	0	16	6	5	12	27	107	3	0	1	0	22	9	17	1	5	9	2	24	2	22	3	3	1	14	9	0	7	0	11	79	49	0	4
1	0	17	2	2	0	7	3	12	4	11	2	0	0	18	3	1	3	19	91	7	0	1	0	7	3	6	0	1	9	0	26	0	4	0	17	0	11	6	0	7	0	7	24	22	0	9
1	0	5	0	1	0	10	5	3	3	15	0	0	0	10	7	1	0	8	59	6	0	0	0	1	1	2	1	0	0	0	3	0	2	1	1	0	2	0	0	4	1	5	0	12	0	3
0	0	11	0	2	0	2	3	5	1	10	1	0	0	4	3	0	0	7	66	0	0	1	0	7	0	0	0	0	1	0	2	0	3	0	2	1	3	0	1	3	0	2	9	9	0	2
1	2	9	0	2	0	7	0	10	1	7	0	0	0	0	4	0	4	9	43	0	0	0	0	3	0	0	0	0	1	3	2	1	0	0	1	0	2	0	0	4	1	2	0	12	2	0
1	0	4	1	1	0	1	0	6	2	1	1	0	0	5	0	3	2	9	52	1	1	0	0	1	0	0	1	0	0	0	2	2	1	0	1	0	4	2	0	7	1	4	0	9	5	0
0	1	4	0	3	0	0	2	1	1	0	0	1	0	1	1	0	0	4	37	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	7	0	3	0	8	4	0
1	0	10	2	0	2	2	0	3	3	2	0	0	0	0	5	0	0	5	26	0	1	1	0	0	0	0	2	0	0	0	4	0	0	0	1	0	4	0	0	7	1	3	0	7	0	0
1	0	5	2	5	0	0	1	1	0	0	0	0	1	0	0	0	0	5	17	1	0	0	0	0	0	0	1	0	1	0	2	1	8	0	5	0	5	1	0	7	1	0	0	7	0	2
1	0	1	0	13	1	0	0	3	6	0	1	0	0	2	0	0	3	6	32	0	1	0	0	1	0	2	1	1	0	3	1	0	7	0	2	0	0	2	2	12	1	0	1	14	0	0
0	0	18	0	6	2	0	0	2	0	5	0	0	0	0	1	0	1	4	23	0	5	0	0	4	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	11	0	0
0	0	7	0	5	2	2	0	1	4	0	0	0	1	1	2	0	1	15	28	0	0	1	1	1	0	0	2	1	1	2	1	1	2	0	18	0	3	0	2	2	0	0	4	26	0	0
0	1	21	0	9	2	0	0	3	3	0	0	0	0	1	1	2	1	13	38	0	0	0	0	0	1	0	2	2	0	0	1	3	0	0	2	0	8	3	0	7	11	0	0	26	0	0
2	2	20	0	3	1	10	0	22	15	0	0	1	0	0	8	5	1	31	79	0	0	0	0	22	0	0	0	2	0	0	1	2	0	0	5	0	5	0	0	4	3	0	1	14	1	0
0	1	36	0	12	0	12	1	21	9	1	1	5	0	3	3	2	0	54	183	0	0	0	0	31	0	1	5	0	0	1	1	1	1	1	21	4	5	25	0	4	4	3	1	3	1	1
0	2	26	0	20	0	12	0	21	20	0	1	5	0	3	5	6	3	39	246	0	1	0	0	62	0	0	12	0	0	0	1	17	1	2	17	1	10	2	2	12	5	0	0	14	0	1
0	1	51	1	24	0	11	1	38	33	3	3	0	4	3	5	13	2	61	309	2	0	0	0	72	3	1	5	1	2	0	3	12	17	1	33	4	33	7	3	13	1	0	4	14	0	1
0	3	82	18	17	1	11	7	46	47	6	6	5	3	9	2	6	3	96	361	5	15	1	0	64	3	0	13	12	2	0	6	72	12	0	44	8	39	7	1	32	1	1	0	40	1	3
3	2	87	8	16	4	16	8	47	25	16	4	1	10	9	16	8	5	98	408	0	11	7	0	60	0	0	21	4	6	2	6	50	2	1	47	17	35	2	10	44	4	1	2	34	1	0
10	3	119	2	28	24	35	1	106	55	75	23	9	10	10	37	43	14	117	582	3	12	4	0	87	0	0	17	5	11	22	23	45	5	27	45	46	52	3	11	45	1	17	7	50	1	1
18	6	119	9	35	26	73	2	96	49	113	39	12	8	17	35	38	23	159	661	70	9	11	0	87	0	0	24	6	11	24	13	40	13	53	68	25	142	4	4	50	9	39	19	69	0	1
12	9	160	25	37	29	126	8	116	57	220	33	3	30	46	72	52	17	242	630	59	13	5	0	110	2	14	38	7	26	12	12	66	50	78	85	22	165	5	12	85	13	24	31	36	6	3
9	12	179	34	66	49	217	36	168	158	434	38	30	33	75	97	128	47	390	462	100	44	19	10	164	2	6	58	9	68	26	20	72	38	61	108	30	283	8	13	158	25	39	59	47	4	0
10	55	439	63	119	82	418	38	260	271	660	63	95	60	153	144	199	58	652	471	169	110	23	16	214	11	14	88	15	99	94	39	125	94	112	160	79	423	14	25	268	62	58	133	74	9	5
8	96	521	85	202	111	437	49	353	371	869	54	95	79	204	212	221	88	727	527	274	147	33	5	190	24	16	152	54	113	136	91	170	156	172	153	66	545	16	24	402	188	68	226	70	36	7
11	134	945	175	273	84	572	71	638	376	1092	75	80	77	291	375	253	194	1160	599	404	196	60	23	314	61	53	121	64	142	284	53	320	226	166	252	62	685	46	48	511	122	125	384	98	29	10
34	145	1172	197	331	141	766	71	713	500	1474	77	96	81	421	453	408	255	1675	559	581	306	70	44	526	43	72	260	120	174	419	82	384	313	237	289	87	977	77	99	633	137	164	513	187	26	15
69	219	2134	249	607	247	724	127	1013	925	2108	163	246	109	597	719	784	421	2576	489	604	308	174	108	1059	73	144	426	258	286	467	171	465	492	357	527	148	1766	89	104	867	216	317	652	183	46	24
98	353	3720	417	948	421	912	324	2065	1789	2762	223	384	271	813	1269	1324	664	4360	574	603	419	281	212	1708	273	136	848	507	437	687	386	859	692	415	1209	345	3330	233	140	1532	449	743	878	271	91	53
181	294	2870	441	1006	464	635	326	1708	2448	2580	280	216	451	406	1200	1058	983	3461	708	582	367	269	340	1802	354	346	1589	512	673	430	457	932	771	405	1717	406	2706	227	146	1735	555	947	856	294	136	168
233	418	3006	499	1713	626	680	651	2654	3558	2449	482	327	803	694	1392	1062	1517	3770	1040	591	401	309	490	2124	556	466	1729	908	952	339	627	1266	718	438	2076	409	3226	263	289	2385	897	988	955	524	372	210
311	719	5734	667	2538	988	956	964	4309	4824	2181	638	671	835	1190	2490	1649	1633	6295	982	692	639	542	684	2992	1003	643	1827	1291	1369	479	976	1935	967	624	2217	856	5093	490	495	3901	1441	884	1143	1043	532	244
775	1394	11741	1112	4615	1796	1391	2167	8148	8280	2885	1353	1146	1123	2794	5394	2751	2951	11861	1237	1124	1191	1239	1380	6789	2509	1028	2423	2294	2786	843	2065	3899	1803	1118	3277	2091	9666	1252	1060	7987	2871	904	1678	2273	1112	568
845	1487	17221	1478	6589	2336	1737	3241	11050	10663	3763	2243	1782	1465	3975	7675	3101	3964	16073	1720	1334	1969	1273	1917	10910	3486	1652	3046	3282	3573	1261	2965	4498	2387	1394	3822	3495	13074	1635	1408	12220	3552	1272	1991	3539	1500	638
937	1645	14354	1363	5641	2489	1865	3237	9734	10031	5179	2644	1913	1659	3477	7702	2968	4061	14694	1650	1587	1830	1245	2429	10896	3187	1943	2824	3182	3672	1484	2878	3785	2782	1423	3691	3347	11954	1499	1298	12112	3180	1428	2256	4105	1336	635
687	1177	8902	945	3984	1571	1755	2212	6848	7416	4504	2236	1256	1444	2529	5251	2273	3088	10813	1370	1441	1681	934	1998	7874	2162	1962	2363	1957	3086	1256	2236	3029	2617	1122	2991	2458	8856	1240	1115	8206	2376	1440	1947	3563	895	600
675	948	7900	775	3128	1693	1657	2125	5809	5271	3540	2466	963	1111	2284	3981	1839	2433	9277	1658	1125	1717	845	1616	6356	1761	1502	1765	1587	2708	1132	1892	2260	2543	1113	2632	1912	7011	1356	963	6217	1834	929	1803	3364	725	495
545	833	5161	535	2257	1025	1406	1562	3857	3621	2745	1759	588	918	1821	2465	1391	1855	6495	1408	1015	1202	590	1153	4219	1293	1077	1353	1088	2272	858	1152	1506	1871	843	2033	1315	5201	905	497	3656	1377	726	1492	1970	419	384
424	475	4618	387	1520	858	1272	1313	3051	2875	2755	1497	380	685	1619	1775	1307	1396	5161	1185	910	1006	662	707	3467	1087	978	1006	770	1598	710	998	1163	1520	629	1753	888	3951	793	291	2463	1089	659	1482	1441	333	366
338	353	3762	273	1180	724	897	1165	2433	2129	2565	1294	280	453	1367	1275	1008	1044	4220	1272	701	937	730	480	2932	1142	810	922	661	1152	571	784	823	1346	430	1317	613	3129	698	173	1807	837	744	1595	1000	271	367
370	330	3531	229	1280	642	844	1003	2154	1678	2839	1383	248	390	1125	1095	895	927	4217	1325	622	827	560	543	2924	1013	681	735	552	969	479	659	656	1208	433	1361	498	3042	747	151	1352	633	717	1595	954	209	351
301	163	2352	162	875	447	660	825	1579	1336	2262	1059	182	320	715	910	635	656	3008	996	605	530	407	390	2386	985	541	597	335	654	275	473	579	895	374	1002	363	2262	566	137	910	461	614	1365	654	164	264
295	167	2245	134	780	389	661	827	1434	990	2114	1094	125	216	693	846	670	492	2635	748	524	542	299	325	1952	859	526	458	306	524	228	408	475	948	370	755	301	2047	496	148	756	445	457	985	551	136	232
154	118	1670	129	556	212	479	560	1209	768	1698	670	111	130	503	584	435	357	2101	637	357	459	300	169	1311	576	330	425	297	430	193	302	370	743	308	525	263	1515	313	78	631	263	328	734	439	107	201
71	103	1394	77	400	160	327	390	1022	604	1473	460	112	130	306	430	342	305	1716	569	249	319	291	90	990	480	255	229	191	428	142	293	240	744	233	352	178	1027	161	93	602	195	296	589	403	83	186
84	98	1484	76	483	172	398	389	1159	582	1647	332	61	126	520	432	417	325	1872	554	308	301	329	76	863	378	247	114	129	407	151	303	184	896	220	392	175	1239	93	101	523	139	240	648	295	68	97
70	50	1005	93	354	92	267	344	758	433	1619	312	37	96	480	328	381	297	1285	538	316	165	229	49	612	196	178	136	121	394	95	200	98	642	175	278	132	1000	53	36	468	127	174	449	181	60	64
50	44	473	36	199	60	174	285	411	331	983	153	23	49	278	243	262	174	724	505	188	118	164	55	307	109	144	186	91	291	58	142	69	491	135	184	82	571	27	23	321	86	130	338	135	60	39
31	51	332	25	216	55	129	150	276	191	524	76	24	35	205	160	141	93	495	455	118	85	159	34	238	64	107	74	61	220	58	130	32	389	46	70	58	412	30	24	203	41	72	251	102	26	18
37	22	221	27	151	58	62	205	159	119	475	80	31	19	204	65	69	52	251	439	226	39	151	12	206	47	86	51	25	149	22	122	25	253	80	54	71	195	77	17	137	63	40	185	87	11	7
20	11	96	14	70	46	23	183	113	75	314	63	14	21	134	49	38	36	123	375	213	9	86	21	119	34	70	31	5	82	16	127	15	112	47	23	33	92	14	3	90	40	28	114	95	4	3
3	3	64	8	43	34	9	148	77	29	172	35	5	6	51	33	16	15	48	332	109	9	36	10	84	20	52	8	16	37	1	81	7	60	38	13	15	77	13	7	59	13	25	83	86	5	5
4	0	39	4	54	3	15	53	52	22	99	24	4	2	28	35	6	12	26	334	70	0	19	1	73	22	30	9	17	6	2	39	7	39	35	8	14	68	9	1	43	24	22	46	115	2	2
1	0	18	0	5	12	3	29	41	17	104	33	1	4	28	18	1	17	27	376	41	0	7	0	71	8	21	9	10	1	2	30	6	15	15	6	10	20	2	0	41	26	8	16	160	2	3
2	1	17	0	5	0	2	38	15	23	92	22	1	2	16	6	1	1	17	461	21	2	4	0	50	25	37	3	8	3	6	48	0	9	2	6	8	8	1	2	38	16	1	6	123	2	0
0	0	14	0	8	5	3	24	28	9	77	24	0	0	5	6	3	5	17	472	25	2	1	0	30	23	21	3	5	3	5	22	4	5	0	8	12	19	1	2	15	7	2	11	86	0	0
0	0	20	3	4	4	1	24	11	14	30	13	0	2	6	15	3	1	45	510	18	1	2	1	12	14	3	6	18	4	1	6	0	4	0	4	9	18	6	0	11	6	1	0	50	1	0
0	0	11	15	36	3	1	8	21	4	7	7	0	5	0	12	0	2	29	653	1	0	3	0	25	3	1	9	21	3	1	9	3	4	0	9	0	10	0	2	21	7	0	1	46	1	0
1	0	10	4	28	2	0	21	26	5	12	4	3	6	1	0	0	10	38	591	3	0	0	1	17	0	2	1	10	2	1	20	4	0	0	19	1	10	1	0	22	11	1	2	46	4	1
0	0	15	0	13	5	0	4	36	8	12	8	3	5	1	7	1	12	60	540	0	0	0	0	38	3	0	2	3	0	0	11	1	5	0	14	7	20	0	3	22	7	0	2	49	1	0
15	0	13	0	14	1	0	7	67	14	9	4	0	0	0	8	3	17	95	569	0	1	1	1	13	2	2	2	3	0	2	32	2	1	0	4	2	13	0	2	14	1	4	1	49	5	0
34	0	10	1	8	0	6	6	47	7	1	5	1	3	3	8	3	5	35	425	0	0	0	6	8	2	1	4	0	2	1	11	24	29	4	16	2	4	2	0	16	2	3	0	32	18	0
16	0	17	1	12	11	4	21	26	11	3	18	2	5	18	10	4	6	29	274	0	2	0	4	12	2	1	15	2	1	1	6	6	34	1	19	2	10	1	0	28	13	3	4	6	3	7
19	0	34	1	9	0	9	14	14	13	9	6	0	1	12	11	0	10	40	170	1	7	0	5	2	7	0	6	7	0	1	39	10	22	0	22	5	17	3	2	34	2	0	0	15	15	10
30	13	22	0	15	4	18	7	21	13	3	12	0	1	20	23	1	8	58	190	0	40	1	1	24	2	2	4	27	0	1	41	42	9	0	31	10	23	3	1	53	3	2	0	19	19	9
37	10	50	1	11	0	18	2	37	13	0	7	0	2	61	17	1	1	71	222	0	5	0	1	15	16	2	3	9	9	0	50	54	11	7	27	3	55	5	1	33	1	0	0	10	8	13
20	12	94	0	13	2	5	4	55	30	3	4	5	1	64	26	2	3	83	231	29	5	0	0	25	7	2	6	19	6	1	16	85	6	35	15	11	77	9	6	34	4	0	1	18	2	5
6	5	82	2	12	5	5	8	42	27	3	6	4	16	38	21	0	4	67	291	5	0	0	0	25	7	0	10	10	7	3	8	42	3	9	9	10	35	4	0	19	5	3	0	33	1	2
5	2	76	2	20	1	8	7	35	22	2	7	3	6	42	27	20	12	79	382	15	0	0	0	22	8	2	10	0	4	0	17	36	3	8	6	15	39	1	1	43	2	1	1	27	1	1
2	0	68	1	27	0	6	16	35	43	15	30	6	3	22	33	3	15	54	355	6	0	0	0	42	10	0	4	7	7	0	5	30	7	1	10	23	42	1	4	88	7	1	1	16	0	1
1	1	63	3	31	2	2	9	25	31	27	35	4	7	15	22	8	36	68	240	10	0	1	3	23	6	0	6	6	14	10	1	15	6	3	10	24	19	2	0	45	8	0	2	14	1	3
2	1	76	2	15	10	9	5	80	25	69	72	7	2	16	41	5	22	98	289	17	0	0	0	96	6	16	14	3	1	6	5	12	5	5	16	7	45	4	1	43	5	0	2	43	2	1
0	3	76	2	53	23	16	15	142	47	120	63	3	2	52	39	16	34	142	277	2	0	0	0	180	26	10	18	3	4	8	14	15	25	80	28	7	97	0	1	62	5	0	16	46	0	0
0	3	68	0	91	28	17	22	145	43	137	132	34	7	50	73	16	47	233	230	6	1	3	0	255	65	10	23	7	26	6	17	30	98	59	31	3	170	5	16	82	9	3	26	79	0	1
1	10	123	6	67	20	49	16	139	37	96	136	26	18	96	69	17	34	226	219	11	14	6	2	209	70	15	25	12	78	2	62	52	95	59	29	3	198	8	12	97	7	2	24	89	0	2
